file_name,text,class
3192266.txt,"Baseball Almanac Historical research concerning the organization that includes a record book, rosters, uniform numbers and award winners. ",Baseball
3191714.txt,"Green Gators Baseball Offers schedule, roster, pictures, news, and contact information. ",Baseball
3191498.txt,Murray State College Baseball Official site of the Aggies. [Division II] ,Baseball
3191197.txt,"Franklin Grizzlies Official baseball site with news, schedule, roster and statistics. ",Baseball
3191108.txt,"Hilbert College Baseball Includes a roster, game schedule, player awards, scores, news items, and an introduction to the coach for the Hawks. ",Baseball
3193725.txt,"Bear Country Little League-District 9 Includes some general announcements on Triple A Allstars, tournament results, and baseball safety tips. ",Baseball
3190304.txt,"McMaster University Baseball Official site of the Marauders includes news, schedule, rosters, and statistics. ",Baseball
3192729.txt,OurSports Central - Eastern League Includes pages for each team with links to media and other resources. ,Baseball
3191572.txt,"Bethesda Big Train Wooden bat baseball in June and July at Shirley Povich Field in Bethesda, Maryland. Website offers full array of information including schedule, roster, and previous game results. ",Baseball
3193090.txt,"Jen's Eric Chavez Page Fansite containing statistics, photos, links, articles, and career information. ",Baseball
3192439.txt,Baseball Reference Comprehensive historical statistics for each player. Also offers career registers and leader boards. ,Baseball
3193036.txt,"ESPN.com - Jeff Bagwell Player profile, scouting report, career notes, and statistics. ",Baseball
3192697.txt,"Northwest League Official league site with directory, schedule and standings. ",Baseball
3191463.txt,"Shenandoah Hornets Official baseball site with news, schedule, roster and statistics. ",Baseball
3191510.txt,Tompkins Cortland Community College Baseball Official site of the Panthers. [Division III] ,Baseball
3190373.txt,"Doane (Nebraska) Tigers Official site with news, schedule, roster and statistics. ",Baseball
3190344.txt,"Concordia University of Oregon Baseball Cavaliers - official site with news, schedule, roster and statistics. ",Baseball
3190716.txt,"Rattlers Baseball Official site includes news, schedule, rosters, and statistics. ",Baseball
3190065.txt,"Sioux Empire Baseball Association Non-profit organization providing local leagues, complexes and contacts. ",Baseball
3191979.txt,Sawx Blog Passionate fan blog providing opinion on the latest team happenings. ,Baseball
3191080.txt,"Florida Southern Moccasins Official baseball site with news, schedule, roster and statistics. ",Baseball
3193225.txt,ESPN.com - Orlando Hernandez Player profile and statistics. ,Baseball
3190087.txt,"Hawks Baseball Baseball team information, statistics, schedule and photos. Team is based in Owings Mills, Maryland. ",Baseball
3190129.txt,"Saint Louis Perfectos Base Ball Club Photos, schedule, roster, essay by ""Scribe"" Slover, statistics and results. ",Baseball
3190139.txt,"Bridgeport Orators Vintage Base Ball Club Photos, team schedule and roster, club history and links. Bridgeport, Connecticut. ",Baseball
3193213.txt,"Major League Baseball: Ken Griffey Jr. Profile, statistics, and career highlights. ",Baseball
3192976.txt,Academy of Professional Umpiring Umpire school information about the Jim Evans Academy of Professional Umpiring ,Baseball
3192606.txt,CNN/SI Daily scoreboard for Carolina League Baseball. ,Baseball
3190227.txt,Cabrillo College Baseball Official site of the Seahawks. ,Baseball
3193658.txt,"National Lione Little League Stamford. Contains the mission statement, supporters, photographs, a message from the president, and information geared towards parents. ",Baseball
3192443.txt,"CBS Sportsline Updated box scores, transactions, injury reports, schedules, images and roster. ",Baseball
3193349.txt,ESPN.com - Trot Nixon Player profile and scouting report. ,Baseball
3192350.txt,"Yankee Mania A weblog dedicated to news, highlights, trade moves and game scores. ",Baseball
3193612.txt,"Wilmington, NC Babe Ruth League Winter Park Optimist Club contains information on standings, leagues, photographs, practices and schedules. ",Baseball
3191750.txt,"Kitty League Baseball The history of the Kentucky-Illinois-Tennessee (""Kitty"") League, a Class D minor league that operated in the states of Kentucky, Illinois, Indiana, Missouri, and Tennessee from 1903 until 1955. ",Baseball
3193649.txt,"West Side Little League Presents team news, schedule, players and contacts. ",Baseball
3192389.txt,"Oakland Tribune Team coverage from a local paper. Offers scoreboard, news, images, schedule, roster, statistics and newsletter. ",Baseball
3192521.txt,"CBS Sportsline Showcases news, notes, injury details, transactions, roster, schedule, photographs and minor league prospects. ",Baseball
3193207.txt,CNN/SI - Rusty Greer Profile and career statistics. ,Baseball
3191685.txt,"Baseball America Online - High School/Amateur Top 25 picks, and draft prospects. ",Baseball
3190458.txt,"Northwood (Texas) Knights Official site includes news, schedule, rosters, and statistics. ",Baseball
3193553.txt,New York Women's Baseball Association Our mission is to provide baseball instruction and competition to women and girls of all experience levels. ,Baseball
3193856.txt,"Sherman Youth Baseball/Softball Association Located in Sherman, Texas and offers leagues for ages 5 to 16. Includes coaching and registration information, rules, sponsors, calendar, rainout information, standings, and schedules. ",Baseball
3190939.txt,"Northwest (ID) Nazarene Crusaders Baseball Official site with news, schedule, roster and statistics. ",Baseball
3190149.txt,"Indianapolis Blues Vintage Base Ball Team Team photo, 1867 rules, current and past schedules, statistics and roster. ",Baseball
3193749.txt,"Cottage Hill Little League Little League Baseball and ASA Softball played at Mims Park in Mobile, Alabama. Park information and news. ",Baseball
3190630.txt,"Colonial Athletic Association Baseball Contains news, schedules, statistics, notebook and records. ",Baseball
3192357.txt,"CBS Sportsline Updated box scores, transactions, injury reports, schedules, images and roster. ",Baseball
3191980.txt,Empyreal Environs Blog that is concerned with commentating on current team issues. ,Baseball
3190037.txt,"San Francisco Bay Area MSBL Senior men's baseball league. Includes standings, schedule, statistics, and news. ",Baseball
3192037.txt,"Cub Town Weblog that contains general team information, webmaster editorials and commentary. ",Baseball
3191318.txt,"New Jersey City University Men's Baseball Official site for the Knights. Includes coach profiles, roster, statistics, standings, history and news. ",Baseball
3192409.txt,"CBS Sportsline Updated box scores, transactions, injury reports, schedules, images and roster. ",Baseball
3191103.txt,"University Of Pittsburgh Bradford Baseball Official site of the Panthers with news, schedule, roster and statistics. ",Baseball
3190072.txt,Puget Sound MSBL Adult amateur baseball league information for 61 teams in six divisions. ,Baseball
3190076.txt,"Fort Lauderdale Yankees Men's over 28 baseball team in South Florida. Features schedule, standings and photos. ",Baseball
3191457.txt,"Northwestern (Minn.) Eagles Official site with photographs, summer camps, schedule, results, and coaching staff. ",Baseball
3190216.txt,Sacramento City College Baseball Official site of the Panthers. ,Baseball
3191666.txt,"DiamondFans.com Lets fans share information on the sport, its history, read player profiles, articles and links. ",Baseball
3192034.txt,"North Side Baseball News, articles, prospect information, message boards and chat room. ",Baseball
3190978.txt,"Urbana University Baseball Blue Knights - official site. News, statistics, schedule, results, roster, records, archives, and media guide. ",Baseball
3193094.txt,ESPN.com - Jeff Cirillo Player profile and career statistics. ,Baseball
3192756.txt,OurSports Central - Southern League Includes pages for each team with links to media and other resources. ,Baseball
3193860.txt,"Agoura Pony Baseball Information displayed includes division sections, rules, calendar of events, and fundraising. ",Baseball
3190538.txt,"Temple University Baseball Official site of the Owls with news, schedule, roster and statistics. ",Baseball
3193865.txt,"La Quinta Pony Baseball - ASA Softball Provides news, schedules, standings and contacts. ",Baseball
3192873.txt,"Brockton Rox Official team site including news, roster, schedule, local sports history, merchandise and ticket information. ",Baseball
3193599.txt,"Boyertown.net Provides stadium photos and contact information for the Boyertown Bears, a sanctioned team playing in the Berks County Legion League, Pennsylvania. ",Baseball
3191738.txt,"Subway Series A chronicle of the intra-city World Series between New York Yankees, New York Giants and Brooklyn Dodgers. ",Baseball
3193633.txt,Little League News - Topix Little League News continually updated from thousands of sources around the net. ,Baseball
3191193.txt,"Manchester Spartans Official baseball site with news, schedule, roster and statistics. ",Baseball
3193752.txt,"Fossil Park Youth Baseball FLML Provides calendar of events, game schedules, team listings and contacts. ",Baseball
3190852.txt,"Jaguar Baseball Official site includes news, schedule, roster, and statistics. ",Baseball
3193269.txt,CNN/SI - Ryan Klesko Profile and statistics. ,Baseball
3192062.txt,"South Siders Showcases forums for fans to interact as well as images, related links, roster and weekly reviews. ",Baseball
3193073.txt,CNN/SI - Ken Caminiti Profile and statistics. ,Baseball
